category,fold,algorithm,accuracy,balanced_accuracy,f1_macro,mcc,fit_time_s,support
LV_HYPERTROPHY,27,Random Forest,0.9692307692307692,0.9259259259259259,0.9361111111111112,0.9419550877188293,0.07241637501283549,65
LV_HYPERTROPHY,27,Gradient Boosting,0.9846153846153847,0.9629629629629629,0.968897903989182,0.9706189263816524,0.1364237499947194,65
LV_HYPERTROPHY,27,Decision Tree,0.9846153846153847,0.9629629629629629,0.968897903989182,0.9706189263816524,0.0009105410135816783,65
LV_HYPERTROPHY,27,SVM (RBF),0.8461538461538461,0.6984126984126985,0.7107811834823329,0.6921247027543082,0.002262207999592647,65
LV_HYPERTROPHY,27,Logistic Regression,0.9076923076923077,0.8465608465608465,0.8342555406812435,0.8256998324329305,0.01312179199885577,65
LV_HYPERTROPHY,27,K-Nearest Neighbors,0.8,0.6878306878306878,0.6803716608594658,0.6257950232006099,0.00038320900057442486,65
LV_HYPERTROPHY,28,Random Forest,0.984375,0.9743589743589745,0.9691228070175438,0.9697851765288323,0.06342266700812615,64
LV_HYPERTROPHY,28,Gradient Boosting,1.0,1.0,1.0,1.0,0.1386439999914728,64
LV_HYPERTROPHY,28,Decision Tree,1.0,1.0,1.0,1.0,0.0009241249936167151,64
LV_HYPERTROPHY,28,SVM (RBF),0.828125,0.8013838013838014,0.7682419127988749,0.7011928905377136,0.0022258750104811043,64
LV_HYPERTROPHY,28,Logistic Regression,0.84375,0.803011803011803,0.7642191142191143,0.729455732682573,0.011922082980163395,64
LV_HYPERTROPHY,28,K-Nearest Neighbors,0.765625,0.676027676027676,0.6593530239099858,0.585457635877717,0.00038774998392909765,64
LV_HYPERTROPHY,29,Random Forest,1.0,1.0,1.0,1.0,0.07398991700029,64
LV_HYPERTROPHY,29,Gradient Boosting,0.984375,0.9761904761904763,0.9680464778503994,0.9696705997943077,0.13727787500829436,64
LV_HYPERTROPHY,29,Decision Tree,0.984375,0.9761904761904763,0.9680464778503994,0.9696705997943077,0.0009139159810729325,64
LV_HYPERTROPHY,29,SVM (RBF),0.90625,0.8869047619047619,0.8580988117573484,0.8265856294474399,0.0024337090144399554,64
LV_HYPERTROPHY,29,Logistic Regression,0.890625,0.8134920634920636,0.8025898078529657,0.7890511083250691,0.025680833001388237,64
LV_HYPERTROPHY,29,K-Nearest Neighbors,0.734375,0.6170634920634921,0.6091269841269841,0.514235243078887,0.0003997499879915267,64
LV_HYPERTROPHY,30,Random Forest,0.96875,0.9166666666666666,0.9301587301587301,0.9397171715362698,0.07451816598768346,64
LV_HYPERTROPHY,30,Gradient Boosting,0.953125,0.8928571428571429,0.8988505747126437,0.9075112673674404,0.12538079099613242,64
LV_HYPERTROPHY,30,Decision Tree,0.953125,0.8928571428571429,0.8988505747126437,0.9075112673674404,0.0009227909904439002,64
LV_HYPERTROPHY,30,SVM (RBF),0.875,0.751984126984127,0.755433207765865,0.7493057932053342,0.0024952079984359443,64
LV_HYPERTROPHY,30,Logistic Regression,0.90625,0.8174603174603176,0.8131597399890084,0.8254764507530568,0.013179833971662447,64
LV_HYPERTROPHY,30,K-Nearest Neighbors,0.796875,0.746031746031746,0.709579772079772,0.6399856713877737,0.00039962498703971505,64
LV_HYPERTROPHY,31,Random Forest,0.9846153846153847,0.9583333333333334,0.9662835249042147,0.9696592055219023,0.06395916600013152,65
LV_HYPERTROPHY,31,Gradient Boosting,0.9692307692307692,0.9345238095238096,0.9345238095238096,0.9385633270321361,0.13734912499785423,65
LV_HYPERTROPHY,31,Decision Tree,0.9692307692307692,0.9345238095238096,0.9345238095238096,0.9385633270321361,0.0009255000040866435,65
LV_HYPERTROPHY,31,SVM (RBF),0.9230769230769231,0.8255813953488372,0.8317848692942467,0.8488023503126495,0.0024514170072507113,65
LV_HYPERTROPHY,31,Logistic Regression,0.8923076923076924,0.8118770764119602,0.7973373257348917,0.7926860705438922,0.013165666023269296,65
LV_HYPERTROPHY,31,K-Nearest Neighbors,0.7692307692307693,0.6998892580287929,0.6626885659143724,0.6049396716154897,0.00038329200469888747,65
LV_HYPERTROPHY,32,Random Forest,0.9692307692307692,0.9391534391534391,0.9391534391534391,0.9404761904761905,0.075648583995644,65
LV_HYPERTROPHY,32,Gradient Boosting,0.9692307692307692,0.9259259259259259,0.9361111111111112,0.9419550877188293,0.12671258297632448,65
LV_HYPERTROPHY,32,Decision Tree,0.9538461538461539,0.9021164021164022,0.9066937119675457,0.9109309129333956,0.0008594170212745667,65
LV_HYPERTROPHY,32,SVM (RBF),0.8307692307692308,0.7486772486772487,0.7460023243155773,0.6811706492173275,0.002581457985797897,65
LV_HYPERTROPHY,32,Logistic Regression,0.9230769230769231,0.8412698412698413,0.8571718092921924,0.8484999385851446,0.013281082996400073,65
LV_HYPERTROPHY,32,K-Nearest Neighbors,0.8,0.6878306878306878,0.6828407966619349,0.6274785448992731,0.00045283298823051155,65
LV_HYPERTROPHY,33,Random Forest,0.96875,0.9259259259259259,0.9345238095238096,0.9401124153801969,0.0747808339947369,64
LV_HYPERTROPHY,33,Gradient Boosting,0.984375,0.9743589743589745,0.9691228070175438,0.9697851765288323,0.13689345799502917,64
LV_HYPERTROPHY,33,Decision Tree,0.984375,0.9743589743589745,0.9691228070175438,0.9697851765288323,0.000916499993763864,64
LV_HYPERTROPHY,33,SVM (RBF),0.84375,0.7625152625152625,0.7608695652173912,0.6973628321824541,0.002357417019084096,64
LV_HYPERTROPHY,33,Logistic Regression,0.875,0.8137973137973137,0.7925925925925926,0.7679127995544247,0.02533533298992552,64
LV_HYPERTROPHY,33,K-Nearest Neighbors,0.78125,0.6788766788766788,0.6602809706257982,0.5897364891169455,0.00044025000534020364,64
LV_HYPERTROPHY,34,Random Forest,1.0,1.0,1.0,1.0,0.07477545898291282,64
LV_HYPERTROPHY,34,Gradient Boosting,1.0,1.0,1.0,1.0,0.1391979580221232,64
LV_HYPERTROPHY,34,Decision Tree,1.0,1.0,1.0,1.0,0.0009300420060753822,64
LV_HYPERTROPHY,34,SVM (RBF),0.8125,0.6884920634920636,0.6819589624467673,0.6426106153405832,0.002403666003374383,64
LV_HYPERTROPHY,34,Logistic Regression,0.890625,0.8293650793650794,0.807334506093599,0.7942186047975601,0.011539041006471962,64
LV_HYPERTROPHY,34,K-Nearest Neighbors,0.734375,0.5833333333333334,0.5772669220945083,0.5001930129390556,0.00038437501643784344,64
LV_HYPERTROPHY,35,Random Forest,0.96875,0.9345238095238096,0.9345238095238096,0.9382239382239382,0.07285312499152496,64
LV_HYPERTROPHY,35,Gradient Boosting,1.0,1.0,1.0,1.0,0.13685304200043902,64
LV_HYPERTROPHY,35,Decision Tree,1.0,1.0,1.0,1.0,0.0009174159786198288,64
LV_HYPERTROPHY,35,SVM (RBF),0.859375,0.8293650793650794,0.8026952471396914,0.7436775995160061,0.0023722499900031835,64
LV_HYPERTROPHY,35,Logistic Regression,0.828125,0.7658730158730158,0.7305797101449275,0.6962899478339157,0.01317150000249967,64
LV_HYPERTROPHY,35,K-Nearest Neighbors,0.75,0.7579365079365079,0.695030195030195,0.6036069832295341,0.00039837497752159834,64
LV_HYPERTROPHY,36,Random Forest,1.0,1.0,1.0,1.0,0.07521587499650195,65
LV_HYPERTROPHY,36,Gradient Boosting,0.9846153846153847,0.9761904761904763,0.9680464778503994,0.9698282487688954,0.13784929100074805,65
LV_HYPERTROPHY,36,Decision Tree,1.0,1.0,1.0,1.0,0.0009232500160578638,65
LV_HYPERTROPHY,36,SVM (RBF),0.8307692307692308,0.7148394241417497,0.7104866237993174,0.6717297179088166,0.0023905000125523657,65
LV_HYPERTROPHY,36,Logistic Regression,0.8615384615384616,0.7981727574750831,0.768171587448696,0.74508438324516,0.013161500013666227,65
LV_HYPERTROPHY,36,K-Nearest Neighbors,0.7230769230769231,0.6124031007751939,0.5940740740740741,0.505008468333846,0.000386208004783839,65
LV_HYPERTROPHY,37,Random Forest,0.9692307692307692,0.9391534391534391,0.9391534391534391,0.9404761904761905,0.06380570898181759,65
LV_HYPERTROPHY,37,Gradient Boosting,0.9846153846153847,0.9761904761904763,0.9701104613385314,0.9707511651587624,0.13682741700904444,65
LV_HYPERTROPHY,37,Decision Tree,0.9846153846153847,0.9761904761904763,0.9701104613385314,0.9707511651587624,0.000906750006834045,65
LV_HYPERTROPHY,37,SVM (RBF),0.8923076923076924,0.8703703703703703,0.8521529659741042,0.8010364402969443,0.0023095829819794744,65
LV_HYPERTROPHY,37,Logistic Regression,0.8923076923076924,0.8650793650793651,0.8260728172499116,0.814173684098662,0.013163374998839572,65
LV_HYPERTROPHY,37,K-Nearest Neighbors,0.7384615384615385,0.671957671957672,0.6542857142857142,0.5553224957426934,0.0003860419965349138,65
LV_HYPERTROPHY,38,Random Forest,1.0,1.0,1.0,1.0,0.07398687500972301,64
LV_HYPERTROPHY,38,Gradient Boosting,1.0,1.0,1.0,1.0,0.13914116701926105,64
LV_HYPERTROPHY,38,Decision Tree,1.0,1.0,1.0,1.0,0.0009120830218307674,64
LV_HYPERTROPHY,38,SVM (RBF),0.828125,0.7431827431827432,0.7501725327812284,0.6666673567631439,0.002367957989918068,64
LV_HYPERTROPHY,38,Logistic Regression,0.90625,0.8119658119658119,0.8183006535947713,0.8134397638626909,0.01166358301998116,64
LV_HYPERTROPHY,38,K-Nearest Neighbors,0.8125,0.7352462352462353,0.7130952380952381,0.6562795505234901,0.00039674999425187707,64
LV_HYPERTROPHY,39,Random Forest,0.921875,0.8273809523809524,0.8314176245210727,0.8455254390733996,0.06347829199512489,64
LV_HYPERTROPHY,39,Gradient Boosting,0.921875,0.8273809523809524,0.8314176245210727,0.8455254390733996,0.132869833993027,64
LV_HYPERTROPHY,39,Decision Tree,0.921875,0.8273809523809524,0.8314176245210727,0.8455254390733996,0.0009256660123355687,64
LV_HYPERTROPHY,39,SVM (RBF),0.84375,0.753968253968254,0.7314814814814815,0.7133928877130166,0.002390000008745119,64
LV_HYPERTROPHY,39,Logistic Regression,0.84375,0.753968253968254,0.7314814814814815,0.7133928877130166,0.013174541003536433,64
LV_HYPERTROPHY,39,K-Nearest Neighbors,0.734375,0.6488095238095238,0.6208015640273705,0.55644173316791,0.0004002080240752548,64
LV_HYPERTROPHY,40,Random Forest,0.984375,0.9583333333333334,0.9662835249042147,0.969497095661481,0.0635259159898851,64
LV_HYPERTROPHY,40,Gradient Boosting,0.96875,0.9345238095238096,0.9345238095238096,0.9382239382239382,0.12604562501655892,64
LV_HYPERTROPHY,40,Decision Tree,0.96875,0.9345238095238096,0.9345238095238096,0.9382239382239382,0.0008500840049237013,64
LV_HYPERTROPHY,40,SVM (RBF),0.84375,0.7043650793650794,0.6991587037806397,0.6956268715913723,0.0023870829900261015,64
LV_HYPERTROPHY,40,Logistic Regression,0.84375,0.7380952380952381,0.7220093656875267,0.7076804849730343,0.011306209024041891,64
LV_HYPERTROPHY,40,K-Nearest Neighbors,0.796875,0.6626984126984127,0.6613344132833857,0.605300039183747,0.00038658297853544354,64
LV_HYPERTROPHY,41,Random Forest,0.9846153846153847,0.9761904761904763,0.9680464778503994,0.9698282487688954,0.06289233299321495,65
LV_HYPERTROPHY,41,Gradient Boosting,1.0,1.0,1.0,1.0,0.13829500001156703,65
LV_HYPERTROPHY,41,Decision Tree,1.0,1.0,1.0,1.0,0.0009202079963870347,65
LV_HYPERTROPHY,41,SVM (RBF),0.8153846153846154,0.7392026578073089,0.7198606271777003,0.6599405125052377,0.002295542013598606,65
LV_HYPERTROPHY,41,Logistic Regression,0.8461538461538461,0.7565060908084164,0.7348653874758293,0.712984267219428,0.013104832993121818,65
LV_HYPERTROPHY,41,K-Nearest Neighbors,0.7230769230769231,0.6088039867109635,0.5900679117147708,0.5002144162779848,0.0003812079958152026,65
LV_HYPERTROPHY,42,Random Forest,0.9692307692307692,0.9259259259259259,0.9361111111111112,0.9419550877188293,0.07453170898952521,65
LV_HYPERTROPHY,42,Gradient Boosting,0.9846153846153847,0.9629629629629629,0.968897903989182,0.9706189263816524,0.14043091700295918,65
LV_HYPERTROPHY,42,Decision Tree,0.9538461538461539,0.9153439153439153,0.9103313840155945,0.9113360750125105,0.000915041018743068,65
LV_HYPERTROPHY,42,SVM (RBF),0.8923076923076924,0.8544973544973544,0.8355916892502258,0.8010364402969443,0.002386708016274497,65
LV_HYPERTROPHY,42,Logistic Regression,0.8923076923076924,0.8544973544973544,0.8289241622574955,0.8045001664256468,0.011417207977501675,65
LV_HYPERTROPHY,42,K-Nearest Neighbors,0.7538461538461538,0.7116402116402116,0.6695906432748538,0.5849821550755523,0.0003869170031975955,65
LV_HYPERTROPHY,43,Random Forest,0.984375,0.9743589743589745,0.9691228070175438,0.9697851765288323,0.06369804099085741,64
LV_HYPERTROPHY,43,Gradient Boosting,0.984375,0.9743589743589745,0.9691228070175438,0.9697851765288323,0.137488290987676,64
LV_HYPERTROPHY,43,Decision Tree,0.984375,0.9743589743589745,0.9691228070175438,0.9697851765288323,0.0008919999818317592,64
LV_HYPERTROPHY,43,SVM (RBF),0.921875,0.8667073667073667,0.8643441938178781,0.8470032748515914,0.002464332996169105,64
LV_HYPERTROPHY,43,Logistic Regression,0.90625,0.8182743182743183,0.8135126713751557,0.8201518832174519,0.013141666015144438,64
LV_HYPERTROPHY,43,K-Nearest Neighbors,0.8125,0.7706552706552706,0.7435185185185186,0.6560513822239493,0.0003920829913113266,64
LV_HYPERTROPHY,44,Random Forest,0.984375,0.9583333333333334,0.9662835249042147,0.969497095661481,0.06436870800098404,64
LV_HYPERTROPHY,44,Gradient Boosting,0.984375,0.9583333333333334,0.9662835249042147,0.969497095661481,0.12562375000561588,64
LV_HYPERTROPHY,44,Decision Tree,0.984375,0.9583333333333334,0.9662835249042147,0.969497095661481,0.0008602080051787198,64
LV_HYPERTROPHY,44,SVM (RBF),0.84375,0.7380952380952381,0.7397232397232397,0.6942359041307071,0.002333790995180607,64
LV_HYPERTROPHY,44,Logistic Regression,0.859375,0.7976190476190476,0.7678741012074345,0.7436775995160061,0.013168584002414718,64
LV_HYPERTROPHY,44,K-Nearest Neighbors,0.734375,0.5833333333333334,0.5905575905575905,0.5071788846388663,0.00038604100700467825,64
LV_HYPERTROPHY,45,Random Forest,0.953125,0.875,0.890818858560794,0.9105928170079173,0.06535966700175777,64
LV_HYPERTROPHY,45,Gradient Boosting,0.953125,0.8928571428571429,0.8988505747126437,0.9075112673674404,0.13729654101189226,64
LV_HYPERTROPHY,45,Decision Tree,0.96875,0.9166666666666666,0.9301587301587301,0.9397171715362698,0.0009171659767162055,64
LV_HYPERTROPHY,45,SVM (RBF),0.84375,0.7559523809523809,0.7401500938086304,0.706899022468625,0.0023432080051861703,64
LV_HYPERTROPHY,45,Logistic Regression,0.859375,0.7817460317460317,0.7556794425087108,0.7399610322672203,0.013072875008219853,64
LV_HYPERTROPHY,45,K-Nearest Neighbors,0.671875,0.5674603174603176,0.5655806182121972,0.4404330860710423,0.00039312499575316906,64
LV_HYPERTROPHY,46,Random Forest,1.0,1.0,1.0,1.0,0.06372241699136794,65
LV_HYPERTROPHY,46,Gradient Boosting,1.0,1.0,1.0,1.0,0.13863912501255982,65
LV_HYPERTROPHY,46,Decision Tree,1.0,1.0,1.0,1.0,0.0009234170138370246,65
LV_HYPERTROPHY,46,SVM (RBF),0.8769230769230769,0.7541528239202657,0.7601106853980418,0.751276163271803,0.0023030000156722963,65
LV_HYPERTROPHY,46,Logistic Regression,0.8307692307692308,0.6987818383167221,0.68796992481203,0.6763098423626803,0.013201249996200204,65
LV_HYPERTROPHY,46,K-Nearest Neighbors,0.8,0.647563676633444,0.6392156862745098,0.6058318010615312,0.0003845419851131737,65
LV_HYPERTROPHY,47,Random Forest,0.9538461538461539,0.9021164021164022,0.9066937119675457,0.9109309129333956,0.06419999999343418,65
LV_HYPERTROPHY,47,Gradient Boosting,0.9692307692307692,0.9391534391534391,0.9391534391534391,0.9404761904761905,0.13720687499153428,65
LV_HYPERTROPHY,47,Decision Tree,0.9692307692307692,0.9391534391534391,0.9391534391534391,0.9404761904761905,0.0009152920101769269,65
LV_HYPERTROPHY,47,SVM (RBF),0.8923076923076924,0.8253968253968252,0.8193694317499883,0.7947223070293041,0.0023572079953737557,65
LV_HYPERTROPHY,47,Logistic Regression,0.8923076923076924,0.8412698412698413,0.8264500612338246,0.7986615854526368,0.013169000012567267,65
LV_HYPERTROPHY,47,K-Nearest Neighbors,0.7538461538461538,0.6798941798941799,0.6531713900134952,0.5672661646546279,0.00039108400233089924,65
LV_HYPERTROPHY,48,Random Forest,0.984375,0.9629629629629629,0.9680464778503994,0.9696705997943077,0.0638997080095578,64
LV_HYPERTROPHY,48,Gradient Boosting,0.984375,0.9629629629629629,0.9680464778503994,0.9696705997943077,0.1259496250131633,64
LV_HYPERTROPHY,48,Decision Tree,0.984375,0.9629629629629629,0.9680464778503994,0.9696705997943077,0.000857457984238863,64
LV_HYPERTROPHY,48,SVM (RBF),0.875,0.7733007733007732,0.7585365853658536,0.7642737295216417,0.0024114580010063946,64
LV_HYPERTROPHY,48,Logistic Regression,0.890625,0.8394383394383395,0.8172282558247469,0.7969984518056453,0.01315279200207442,64
LV_HYPERTROPHY,48,K-Nearest Neighbors,0.84375,0.8333333333333334,0.788034188034188,0.7280257020982756,0.00045449999743141234,64
LV_HYPERTROPHY,49,Random Forest,0.984375,0.9583333333333334,0.9662835249042147,0.969497095661481,0.07451608401606791,64
LV_HYPERTROPHY,49,Gradient Boosting,0.984375,0.9761904761904763,0.9680464778503994,0.9696705997943077,0.1382920419855509,64
LV_HYPERTROPHY,49,Decision Tree,0.984375,0.9761904761904763,0.9680464778503994,0.9696705997943077,0.0009255830082111061,64
LV_HYPERTROPHY,49,SVM (RBF),0.90625,0.8551587301587302,0.8293172690763052,0.8243946083788665,0.002402457990683615,64
LV_HYPERTROPHY,49,Logistic Regression,0.875,0.8075396825396824,0.7733225391685318,0.7715912587397213,0.011902541999006644,64
LV_HYPERTROPHY,49,K-Nearest Neighbors,0.71875,0.6448412698412699,0.6122735289401956,0.5289493401793797,0.0003897080023307353,64
LV_HYPERTROPHY,50,Random Forest,1.0,1.0,1.0,1.0,0.07506437500705943,64
LV_HYPERTROPHY,50,Gradient Boosting,1.0,1.0,1.0,1.0,0.13786537499981932,64
LV_HYPERTROPHY,50,Decision Tree,1.0,1.0,1.0,1.0,0.0009033340029418468,64
LV_HYPERTROPHY,50,SVM (RBF),0.84375,0.7361111111111112,0.7440268700072622,0.6872939154365937,0.002361624996410683,64
LV_HYPERTROPHY,50,Logistic Regression,0.875,0.7857142857142857,0.7857142857142857,0.752895752895753,0.013159624999389052,64
LV_HYPERTROPHY,50,K-Nearest Neighbors,0.734375,0.6646825396825397,0.6323194349510138,0.5343385950861966,0.0003819590201601386,64
LA_SIZE,1,Random Forest,1.0,1.0,1.0,1.0,0.06106279097730294,66
LA_SIZE,1,Gradient Boosting,0.9848484848484849,0.986842105263158,0.984561403508772,0.9695921270936351,0.06110195801011287,66
LA_SIZE,1,Decision Tree,0.9848484848484849,0.986842105263158,0.984561403508772,0.9695921270936351,0.0007882080099079758,66
LA_SIZE,1,SVM (RBF),0.7575757575757576,0.7471804511278195,0.7492877492877492,0.5000325321978736,0.001455417019315064,66
LA_SIZE,1,Logistic Regression,0.5909090909090909,0.5883458646616542,0.586254933828651,0.1749734545048644,0.013171207974664867,66
LA_SIZE,1,K-Nearest Neighbors,0.6666666666666666,0.6400375939849624,0.6398809523809523,0.3011976204057468,0.000320708000799641,66
LA_SIZE,2,Random Forest,0.9692307692307692,0.9642857142857143,0.9683235867446394,0.9385906354489059,0.06379016599385068,65
LA_SIZE,2,Gradient Boosting,0.9692307692307692,0.9642857142857143,0.9683235867446394,0.9385906354489059,0.037785124994115904,65
LA_SIZE,2,Decision Tree,0.9692307692307692,0.9642857142857143,0.9683235867446394,0.9385906354489059,0.0006422079750336707,65
LA_SIZE,2,SVM (RBF),0.8,0.7722007722007722,0.7790849673202614,0.6134146542447808,0.0013305410102475435,65
LA_SIZE,2,Logistic Regression,0.6,0.5834942084942085,0.5833333333333333,0.17134391122422168,0.011278374993707985,65
LA_SIZE,2,K-Nearest Neighbors,0.676923076923077,0.6510617760617761,0.6500897205844656,0.32893398274630326,0.0002974579983856529,65
LA_SIZE,3,Random Forest,1.0,1.0,1.0,1.0,0.06468683399725705,65
LA_SIZE,3,Gradient Boosting,0.9846153846153847,0.986842105263158,0.9842424242424243,0.9689735674599643,0.04724979097954929,65
LA_SIZE,3,Decision Tree,0.9846153846153847,0.986842105263158,0.9842424242424243,0.9689735674599643,0.0007161249814089388,65
LA_SIZE,3,SVM (RBF),0.8307692307692308,0.8284600389863548,0.8266666666666667,0.6537419263944104,0.0014186249754857272,65
LA_SIZE,3,Logistic Regression,0.6153846153846154,0.6120857699805068,0.6094688776736361,0.22159476998949731,0.013069167005596682,65
LA_SIZE,3,K-Nearest Neighbors,0.7538461538461538,0.7519493177387915,0.7490347490347491,0.4995357946109721,0.0002879170060623437,65
LA_SIZE,4,Random Forest,1.0,1.0,1.0,1.0,0.05401020802673884,65
LA_SIZE,4,Gradient Boosting,1.0,1.0,1.0,1.0,0.049740334012312815,65
LA_SIZE,4,Decision Tree,0.9846153846153847,0.986842105263158,0.9842424242424243,0.9689735674599643,0.0007280419813469052,65
LA_SIZE,4,SVM (RBF),0.7846153846153846,0.7621832358674464,0.7688008130081301,0.5525513059108836,0.0013196250074543059,65
LA_SIZE,4,Logistic Regression,0.6615384615384615,0.6569200779727096,0.6549227799227799,0.31112287401302324,0.013081292010610923,65
LA_SIZE,4,K-Nearest Neighbors,0.7692307692307693,0.7543859649122806,0.7580044676098288,0.5195164138275135,0.00029387499671429396,65
LA_SIZE,5,Random Forest,1.0,1.0,1.0,1.0,0.05284245900111273,65
LA_SIZE,5,Gradient Boosting,1.0,1.0,1.0,1.0,0.04995770798996091,65
LA_SIZE,5,Decision Tree,1.0,1.0,1.0,1.0,0.000718833995051682,65
LA_SIZE,5,SVM (RBF),0.8307692307692308,0.8284600389863548,0.8266666666666667,0.6537419263944104,0.0014639169967267662,65
LA_SIZE,5,Logistic Regression,0.5692307692307692,0.5726120857699806,0.5666666666666667,0.14314646543895154,0.013096999988192692,65
LA_SIZE,5,K-Nearest Neighbors,0.7538461538461538,0.7358674463937622,0.74,0.48616435985383893,0.0002878749801311642,65
LA_SIZE,6,Random Forest,1.0,1.0,1.0,1.0,0.06187891599256545,66
LA_SIZE,6,Gradient Boosting,0.9545454545454546,0.9605263157894737,0.9540283259809612,0.912095667099825,0.04690275000757538,66
LA_SIZE,6,Decision Tree,0.9545454545454546,0.9605263157894737,0.9540283259809612,0.912095667099825,0.0007136250205803663,66
LA_SIZE,6,SVM (RBF),0.7727272727272727,0.7509398496240601,0.7565773297270715,0.5325428262565843,0.0013437500165309757,66
LA_SIZE,6,Logistic Regression,0.6818181818181818,0.6719924812030075,0.6727272727272727,0.34577698712447985,0.013118333008605987,66
LA_SIZE,6,K-Nearest Neighbors,0.7272727272727273,0.6973684210526316,0.6996966632962589,0.438047902531539,0.0003017919952981174,66
LA_SIZE,7,Random Forest,0.9846153846153847,0.9821428571428572,0.9842424242424243,0.9689735674599643,0.06367999999201857,65
LA_SIZE,7,Gradient Boosting,0.9846153846153847,0.9821428571428572,0.9842424242424243,0.9689735674599643,0.047899916011374444,65
LA_SIZE,7,Decision Tree,0.9692307692307692,0.9686293436293436,0.9686293436293436,0.9372586872586872,0.0007320419827010483,65
LA_SIZE,7,SVM (RBF),0.8307692307692308,0.8252895752895753,0.8266666666666667,0.6537419263944104,0.0015003749867901206,65
LA_SIZE,7,Logistic Regression,0.6,0.5921814671814671,0.5921814671814671,0.18436293436293436,0.013108666986227036,65
LA_SIZE,7,K-Nearest Neighbors,0.7384615384615385,0.7355212355212355,0.7344388368180725,0.46923423991105967,0.00030770900775678456,65
LA_SIZE,8,Random Forest,1.0,1.0,1.0,1.0,0.0648073329939507,65
LA_SIZE,8,Gradient Boosting,1.0,1.0,1.0,1.0,0.04994916598661803,65
LA_SIZE,8,Decision Tree,1.0,1.0,1.0,1.0,0.0007116670021787286,65
LA_SIZE,8,SVM (RBF),0.8153846153846154,0.8153021442495126,0.8117760617760618,0.6251444083429379,0.0013655409857165068,65
LA_SIZE,8,Logistic Regression,0.6153846153846154,0.601364522417154,0.6018132810585641,0.2039250967738327,0.013051250018179417,65
LA_SIZE,8,K-Nearest Neighbors,0.7538461538461538,0.7305068226120858,0.7357723577235773,0.4857932485052936,0.000315249984851107,65
LA_SIZE,9,Random Forest,0.9846153846153847,0.9814814814814814,0.9840725312423426,0.9686442096757053,0.06494675000431016,65
LA_SIZE,9,Gradient Boosting,0.9846153846153847,0.9814814814814814,0.9840725312423426,0.9686442096757053,0.040450707980198786,65
LA_SIZE,9,Decision Tree,0.9846153846153847,0.9814814814814814,0.9840725312423426,0.9686442096757053,0.0006534999993164092,65
LA_SIZE,9,SVM (RBF),0.7692307692307693,0.7490253411306043,0.7543461829176115,0.5186825670127299,0.0013919999764766544,65
LA_SIZE,9,Logistic Regression,0.5538461538461539,0.5594541910331383,0.5521501544309813,0.11731832259293794,0.013059624994639307,65
LA_SIZE,9,K-Nearest Neighbors,0.7076923076923077,0.685672514619883,0.6888384983623079,0.38672809790968704,0.00029200001154094934,65
LA_SIZE,10,Random Forest,1.0,1.0,1.0,1.0,0.06386079100775532,65
LA_SIZE,10,Gradient Boosting,1.0,1.0,1.0,1.0,0.050880333001259714,65
LA_SIZE,10,Decision Tree,1.0,1.0,1.0,1.0,0.000724667013855651,65
LA_SIZE,10,SVM (RBF),0.8307692307692308,0.8070175438596491,0.8167136631632914,0.6556100681071857,0.001356249995296821,65
LA_SIZE,10,Logistic Regression,0.5846153846153846,0.5804093567251463,0.578226387887527,0.158970161079422,0.013111042004311457,65
LA_SIZE,10,K-Nearest Neighbors,0.7692307692307693,0.7490253411306043,0.7543461829176115,0.5186825670127299,0.00028716601082123816,65
LA_SIZE,11,Random Forest,0.9848484848484849,0.9821428571428572,0.9844155844155844,0.969309258988296,0.06358829099917784,66
LA_SIZE,11,Gradient Boosting,0.9848484848484849,0.9821428571428572,0.9844155844155844,0.969309258988296,0.04714529198827222,66
LA_SIZE,11,Decision Tree,0.9848484848484849,0.9821428571428572,0.9844155844155844,0.969309258988296,0.0006938340084161609,66
LA_SIZE,11,SVM (RBF),0.803030303030303,0.7913533834586466,0.7950800095533795,0.5936889186974259,0.0014283749915193766,66
LA_SIZE,11,Logistic Regression,0.6363636363636364,0.637218045112782,0.6333333333333333,0.2713923426088397,0.013072499976260588,66
LA_SIZE,11,K-Nearest Neighbors,0.803030303030303,0.7913533834586466,0.7950800095533795,0.5936889186974259,0.0002893329947255552,66
LA_SIZE,12,Random Forest,1.0,1.0,1.0,1.0,0.05291141598718241,65
LA_SIZE,12,Gradient Boosting,0.9538461538461539,0.9594594594594594,0.9534495106230604,0.91103857306054,0.0541265000065323,65
LA_SIZE,12,Decision Tree,0.9538461538461539,0.9594594594594594,0.9534495106230604,0.91103857306054,0.0007620419783052057,65
LA_SIZE,12,SVM (RBF),0.7692307692307693,0.7668918918918919,0.7656813266041816,0.5317347021942951,0.0014128750190138817,65
LA_SIZE,12,Logistic Regression,0.5692307692307692,0.5781853281853282,0.5691287878787878,0.1557703829212944,0.013074624992441386,65
LA_SIZE,12,K-Nearest Neighbors,0.7538461538461538,0.7446911196911197,0.746588693957115,0.494662632196045,0.0002985419996548444,65
LA_SIZE,13,Random Forest,1.0,1.0,1.0,1.0,0.062217416998464614,65
LA_SIZE,13,Gradient Boosting,1.0,1.0,1.0,1.0,0.049793916987255216,65
LA_SIZE,13,Decision Tree,1.0,1.0,1.0,1.0,0.0007175409991759807,65
